origin_airport_code,origin_airport,origin_airport_id,origin_airport_latitude,origin_airport_longitude,origin_city,origin_country,destination_airport_code,destination_airport,destination_airport_id,destination_airport_latitude,destination_airport_longitude,destination_city,destination_country
BUF,Buffalo Niagara International Airport,3820,42.94049835,-78.73220062,Buffalo,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
BUF,Buffalo Niagara International Airport,3820,42.94049835,-78.73220062,Buffalo,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
BUF,Buffalo Niagara International Airport,3820,42.94049835,-78.73220062,Buffalo,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
BUR,Bob Hope Airport,3644,34.20069885253906,-118.3590012,Burbank,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
BUR,Bob Hope Airport,3644,34.20069885253906,-118.3590012,Burbank,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
BWI,Baltimore/Washington International Thurgood Marshall Airport,3849,39.1754,-76.668297,Baltimore,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
BWI,Baltimore/Washington International Thurgood Marshall Airport,3849,39.1754,-76.668297,Baltimore,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
BWI,Baltimore/Washington International Thurgood Marshall Airport,3849,39.1754,-76.668297,Baltimore,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
BWI,Baltimore/Washington International Thurgood Marshall Airport,3849,39.1754,-76.668297,Baltimore,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
BWI,Baltimore/Washington International Thurgood Marshall Airport,3849,39.1754,-76.668297,Baltimore,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
BWI,Baltimore/Washington International Thurgood Marshall Airport,3849,39.1754,-76.668297,Baltimore,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
BWI,Baltimore/Washington International Thurgood Marshall Airport,3849,39.1754,-76.668297,Baltimore,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
BZE,Philip S. W. Goldson International Airport,1957,17.539100646972656,-88.30819702,Belize City,Belize,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
BZE,Philip S. W. Goldson International Airport,1957,17.539100646972656,-88.30819702,Belize City,Belize,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
BZN,Gallatin Field,4020,45.77750015,-111.1529999,Bozeman,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
BZN,Gallatin Field,4020,45.77750015,-111.1529999,Bozeman,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
CAE,Columbia Metropolitan Airport,3561,33.93880081176758,-81.11949921,Columbia,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
CAE,Columbia Metropolitan Airport,3561,33.93880081176758,-81.11949921,Columbia,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
CAE,Columbia Metropolitan Airport,3561,33.93880081176758,-81.11949921,Columbia,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
CAI,Cairo International Airport,1128,30.12190055847168,31.40559959411621,Cairo,Egypt,JFK,John F Kennedy International Airport,3797,40.63980103,-73.77890015,New York,United States
CAK,Akron Canton Regional Airport,4112,40.916099548339844,-81.44219971,Akron,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
CCS,Simón Bolívar International Airport,2851,10.601194,-66.991222,Caracas,Venezuela,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
CDG,Charles de Gaulle International Airport,1382,49.012798,2.55,Paris,France,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
CDG,Charles de Gaulle International Airport,1382,49.012798,2.55,Paris,France,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
CDG,Charles de Gaulle International Airport,1382,49.012798,2.55,Paris,France,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
CDG,Charles de Gaulle International Airport,1382,49.012798,2.55,Paris,France,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
CDR,Chadron Municipal Airport,7066,42.83760071,-103.0950012,Chadron,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
CEC,Jack Mc Namara Field Airport,5727,41.78020096,-124.2369995,Crescent City,United States,ACV,California Redwood Coast-Humboldt County Airport,4384,40.978101,-124.109,Arcata CA,United States
CEC,Jack Mc Namara Field Airport,5727,41.78020096,-124.2369995,Crescent City,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
CHO,Charlottesville Albemarle Airport,4015,38.13859939575195,-78.45290375,Charlottesville VA,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
CHS,Charleston Air Force Base-International Airport,3806,32.89860153,-80.04049683,Charleston,United States,CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States
CHS,Charleston Air Force Base-International Airport,3806,32.89860153,-80.04049683,Charleston,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
CHS,Charleston Air Force Base-International Airport,3806,32.89860153,-80.04049683,Charleston,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
CHS,Charleston Air Force Base-International Airport,3806,32.89860153,-80.04049683,Charleston,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
CHS,Charleston Air Force Base-International Airport,3806,32.89860153,-80.04049683,Charleston,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
CIC,Chico Municipal Airport,3710,39.79539871,-121.8580017,Chico,United States,SFO,San Francisco International Airport,3469,37.61899948120117,-122.375,San Francisco,United States
CID,The Eastern Iowa Airport,4043,41.884700775146484,-91.71080017,Cedar Rapids,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
CID,The Eastern Iowa Airport,4043,41.884700775146484,-91.71080017,Cedar Rapids,United States,ORD,Chicago O'Hare International Airport,3830,41.9786,-87.9048,Chicago,United States
CKB,North Central West Virginia Airport,5730,39.29660034,-80.22810364,Clarksburg,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
CKB,North Central West Virginia Airport,5730,39.29660034,-80.22810364,Clarksburg,United States,MGW,Morgantown Municipal Walter L. Bill Hart Field,4284,39.64289856,-79.91629791,Morgantown,United States
CKY,Conakry International Airport,4162,9.57689,-13.612,Conakry,Guinea,DKR,Léopold Sédar Senghor International Airport,1084,14.739700317382812,-17.49020004,Dakar,Senegal
CLD,Mc Clellan-Palomar Airport,4088,33.12829971,-117.2799988,Carlsbad,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,ALB,Albany International Airport,3864,42.74829864501953,-73.80169678,Albany,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,ATL,Hartsfield Jackson Atlanta International Airport,3682,33.6367,-84.428101,Atlanta,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,AUS,Austin Bergstrom International Airport,3673,30.194499969482422,-97.66989899,Austin,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,BFD,Bradford Regional Airport,5722,41.80310059,-78.64009857,Bradford,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,BNA,Nashville International Airport,3690,36.12450027,-86.67819977,Nashville,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,BOS,General Edward Lawrence Logan International Airport,3448,42.36429977,-71.00520325,Boston,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,BUF,Buffalo Niagara International Airport,3820,42.94049835,-78.73220062,Buffalo,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,BWI,Baltimore/Washington International Thurgood Marshall Airport,3849,39.1754,-76.668297,Baltimore,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,CHS,Charleston Air Force Base-International Airport,3806,32.89860153,-80.04049683,Charleston,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,CLT,Charlotte Douglas International Airport,3876,35.2140007,-80.94309998,Charlotte,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,CMH,John Glenn Columbus International Airport,3759,39.998001,-82.891899,Columbus,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,CUN,Cancún International Airport,1852,21.036500930800003,-86.87709808,Cancun,Mexico
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,DAY,James M Cox Dayton International Airport,3627,39.902400970458984,-84.2193985,Dayton,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,DCA,Ronald Reagan Washington National Airport,3520,38.8521,-77.037697,Washington,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,DEN,Denver International Airport,3751,39.86169815,-104.6729965,Denver,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,DFW,Dallas Fort Worth International Airport,3670,32.896801,-97.038002,Dallas-Fort Worth,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,DUJ,DuBois Regional Airport,5734,41.17829895,-78.8986969,Du Bois,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,ERI,Erie International Tom Ridge Field,4276,42.08312701,-80.17386675,Erie,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,EWR,Newark Liberty International Airport,3494,40.692501068115234,-74.16870117,Newark,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,FKL,Venango Regional Airport,4058,41.37789917,-79.86039734,Franklin,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,FLL,Fort Lauderdale Hollywood International Airport,3533,26.072599,-80.152702,Fort Lauderdale,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,FNT,Bishop International Airport,4089,42.96540069580078,-83.74359894,Flint,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,GRR,Gerald R. Ford International Airport,3685,42.88079834,-85.52279663,Grand Rapids,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,GSP,Greenville Spartanburg International Airport,4034,34.89569855,-82.21890259,Greenville,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,IAD,Washington Dulles International Airport,3714,38.94449997,-77.45580292,Washington,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,IAH,George Bush Intercontinental Houston Airport,3550,29.984399795532227,-95.34140015,Houston,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,IND,Indianapolis International Airport,3585,39.7173,-86.294403,Indianapolis,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,JHW,Chautauqua County-Jamestown Airport,7059,42.15340042,-79.25800323,Jamestown,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,LAS,McCarran International Airport,3877,36.08010101,-115.1520004,Las Vegas,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,LAX,Los Angeles International Airport,3484,33.94250107,-118.4079971,Los Angeles,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,LGA,La Guardia Airport,3697,40.77719879,-73.87259674,New York,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,MCI,Kansas City International Airport,3458,39.2976,-94.713898,Kansas City,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,MCO,Orlando International Airport,3878,28.429399490356445,-81.30899811,Orlando,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,MKE,General Mitchell International Airport,3717,42.947200775146484,-87.89659882,Milwaukee,United States
CLE,Cleveland Hopkins International Airport,3486,41.4117012,-81.84980011,Cleveland,United States,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,3858,44.882,-93.221802,Minneapolis,United States
